"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_num"
"GO:0006338","chromatin remodeling","17/3451","113/12859",0.999084495013247,0.999999999999151,0.999999999999151,"set-29/pcaf-1/air-2/jmjd-2/cbp-3/Y39A1A.21/swsn-6/gfi-1/F19B2.5/set-30/R09A8.2/zhit-1/set-12/set-27/lin-59/M04C3.1/Y43F8B.15",17,0.00492610837438424
"GO:0040027","negative regulation of vulval development","2/3451","31/12859",0.999239828293499,0.999999999999151,0.999999999999151,"pry-1/tam-1",2,0.000579542161692263
"GO:0007049","cell cycle","19/3451","125/12859",0.999366763278985,0.999999999999151,0.999999999999151,"cdc-48.3/ensa-1/cdc-42/ptc-1/rha-1/cyd-1/rei-1/mcm-5/rmd-1/cul-1/ran-1/lem-4/cyb-1/sas-6/rho-1/cdc-25.2/rei-2/hcp-6/Y48G1C.12",19,0.0055056505360765
"GO:0040017","positive regulation of locomotion","4/3451","48/12859",0.999692462756235,0.999999999999151,0.999999999999151,"dyb-1/pat-4/fbl-1/rho-1",4,0.00115908432338453
"GO:0008406","gonad development","4/3451","51/12859",0.999857085952944,0.999999999999151,0.999999999999151,"rsp-2/cyd-1/tra-1/fkh-6",4,0.00115908432338453
"GO:0006364","rRNA processing","5/3451","59/12859",0.999903329298526,0.999999999999151,0.999999999999151,"W09C5.1/E02H1.6/byn-1/exos-2/tfbm-1",5,0.00144885540423066
"GO:0000398","mRNA splicing, via spliceosome","5/3451","61/12859",0.99994124739695,0.999999999999151,0.999999999999151,"prp-31/smu-1/rsp-2/gkow-1/prp-38",5,0.00144885540423066
"GO:0042048","olfactory behavior","5/3451","67/12859",0.999987122373027,0.999999999999151,0.999999999999151,"gcy-28/tbx-2/vdac-1/hot-2/str-130",5,0.00144885540423066
"GO:0007606","sensory perception of chemical stimulus","3/3451","76/12859",0.999999981276405,0.999999999999151,0.999999999999151,"R13A5.15/gcy-28/srg-15",3,0.000869313242538395
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","1/3451","64/12859",0.999999998052426,0.999999999999151,0.999999999999151,"str-130",1,0.000289771080846132
"GO:0007186","G protein-coupled receptor signaling pathway","23/3451","248/12859",0.999999999999151,0.999999999999151,0.999999999999151,"lat-2/B0244.10/ric-8/F35H10.10/acy-4/gpa-3/C17H11.1/gpa-12/T04F8.2/sprr-2/B0244.5/srw-85/trhr-1/F59B2.13/npr-20/dmsr-6/gbb-2/ZK418.7/str-130/tpra-1/srw-145/dcar-1/C30A5.10",23,0.00666473485946103
